date,r_fighter,b_fighter,winner,weight_class
8/10/2019,Alexandre Pantoja,Deiveson Figueiredo,Blue,Flyweight
8/10/2019,Gillian Robertson,Sarah Frota,Red,Bantamweight
8/10/2019,Erik Koch,Kyle Stewart,Red,Lightweight
8/10/2019,Rafael Dos Anjos,Leon Edwards,Blue,Women's Flyweight
8/3/2019,Aleksei Oleinik,Walt Harris,Blue,Welterweight
8/3/2019,Greg Hardy,Juan Adams,Red,Lightweight
8/3/2019,James Vick,Dan Hooker,Blue,Lightweight
8/3/2019,Alexander Hernandez,Francisco Trinaldo,Red,Middleweight
8/3/2019,Andrei Arlovski,Ben Rothwell,Red,Lightweight
8/3/2019,Alex Caceres,Steven Peterson,Red,Light Heavyweight
8/3/2019,Raquel Pennington,Irene Aldana,Red,Welterweight
8/3/2019,Sam Alvey,Klidson Abreu,Blue,Women's Flyweight
8/3/2019,Roxanne Modafferi,Jennifer Maia,Blue,Flyweight
8/3/2019,Ray Borg,Gabriel Silva,Red,Women's Flyweight
8/3/2019,Mario Bautista,Jin Soo Son,Red,Welterweight
8/3/2019,Domingo Pilarte,Felipe Colares,Blue,Women's Flyweight
7/27/2019,Germaine de Randamie,Aspen Ladd,Red,Featherweight
7/27/2019,Urijah Faber,Ricky Simon,Red,Women's Featherweight
7/27/2019,Josh Emmett,Mirsad Bektic,Red,Welterweight
7/27/2019,Karl Roberson,Wellington Turman,Red,Lightweight
7/27/2019,Marvin Vettori,Cezar Ferreira,Red,Middleweight
7/27/2019,Andre Fili,Sheymon Moraes,Red,Women's Flyweight
7/27/2019,Julianna Pena,Nicco Montano,Red,Featherweight
7/27/2019,Darren Elkins,Ryan Hall,Blue,Featherweight
7/27/2019,Pingyuan Liu,Jonathan Martinez,Blue,Flyweight
7/27/2019,Livinha Souza,Brianna Fortino,Blue,Women's Flyweight
7/27/2019,Benito Lopez,Vince Morales,Red,Welterweight
7/20/2019,Jon Jones,Thiago Santos,Red,Welterweight
7/20/2019,Amanda Nunes,Holly Holm,Red,Heavyweight
7/20/2019,Jorge Masvidal,Ben Askren,Red,Heavyweight
7/20/2019,Jan Blachowicz,Luke Rockhold,Red,Lightweight
7/20/2019,Diego Sanchez,Michael Chiesa,Blue,Lightweight
7/20/2019,Gilbert Melendez,Arnold Allen,Blue,Heavyweight
7/20/2019,Marlon Vera,Nohelin Hernandez,Red,Featherweight
7/20/2019,Claudia Gadelha,Randa Markos,Red,Women's Bantamweight
7/20/2019,Alejandro Perez,Song Yadong,Blue,Light Heavyweight
7/20/2019,Edmen Shahbazyan,Jack Marshman,Red,Women's Flyweight
7/20/2019,Ismail Naurdiev,Chance Rencountre,Blue,Bantamweight
7/20/2019,Julia Avila,Pannie Kianzad,Red,Bantamweight
7/20/2019,Francis Ngannou,Junior Dos Santos,Red,Bantamweight
7/13/2019,Jussier Formiga,Joseph Benavidez,Blue,Women's Bantamweight
7/13/2019,Demian Maia,Anthony Rocco Martin,Red,Bantamweight
7/13/2019,Roosevelt Roberts,Vinc Pichel,Blue,Featherweight
7/13/2019,Drew Dober,Marco Polo Reyes,Red,Middleweight
7/13/2019,Alonzo Menifield,Paul Craig,Red,Middleweight
7/13/2019,Ricardo Ramos,Journey Newson,Red,Featherweight
7/13/2019,Eryk Anders,Vinicius Moreira,Red,Women's Bantamweight
7/13/2019,Jared Gordon,Dan Moret,Red,Featherweight
7/13/2019,Dalcha Lungiambula,Dequan Townsend,Red,Bantamweight
7/13/2019,Emily Whitmire,Amanda Ribas,Blue,Women's Strawweight
7/13/2019,Maurice Greene,Junior Albini,Red,Bantamweight
7/6/2019,Renato Moicano,Chan Sung Jung,Blue,Light Heavyweight
7/6/2019,Bryan Barberena,Randy Brown,Blue,Women's Bantamweight
7/6/2019,Andre Ewell,Anderson Dos Santos,Red,Welterweight
7/6/2019,Andrea Lee,Montana De La Rosa,Red,Light Heavyweight
7/6/2019,Kevin Holland,Alessio Di Chirico,Red,Welterweight
7/6/2019,Dan Ige,Kevin Aguilar,Red,Featherweight
7/6/2019,Ashley Yoder,Syuri Kondo,Red,Bantamweight
7/6/2019,Matt Wiman,Luis Pena,Blue,Women's Strawweight
7/6/2019,Allen Crowder,Jairzinho Rozenstruik,Blue,Bantamweight
7/6/2019,Ariane Lipski,Molly McCann,Blue,Middleweight
7/6/2019,Deron Winn,Eric Spicely,Red,Welterweight
7/6/2019,Henry Cejudo,Marlon Moraes,Red,Women's Bantamweight
6/29/2019,Valentina Shevchenko,Jessica Eye,Red,Heavyweight
6/29/2019,Tony Ferguson,Donald Cerrone,Red,Flyweight
6/29/2019,Jimmie Rivera,Petr Yan,Blue,Welterweight
6/29/2019,Tai Tuivasa,Blagoy Ivanov,Blue,Lightweight
6/29/2019,Tatiana Suarez,Nina Nunes,Red,Lightweight
6/29/2019,Aljamain Sterling,Pedro Munhoz,Red,Light Heavyweight
6/29/2019,Karolina Kowalkiewicz,Alexa Grasso,Blue,Bantamweight
6/29/2019,Ricardo Lamas,Calvin Kattar,Blue,Light Heavyweight
6/29/2019,Yan Xiaonan,Angela Hill,Red,Lightweight
6/29/2019,Bevon Lewis,Darren Stewart,Blue,Light Heavyweight
6/29/2019,Eddie Wineland,Grigory Popov,Red,Women's Strawweight
6/29/2019,Katlyn Cerminara,Joanne Wood,Red,Heavyweight
6/22/2019,Alexander Gustafsson,Anthony Smith,Blue,Featherweight
6/22/2019,Jimi Manuwa,Aleksandar Rakic,Blue,Welterweight
6/22/2019,Makwan Amirkhani,Chris Fishgold,Red,Bantamweight
6/22/2019,Damir Hadzovic,Christos Giagos,Blue,Women's Flyweight
6/22/2019,Daniel Teymur,Sung Bin Jo,Red,Middleweight
6/22/2019,Rostem Akman,Sergey Khandozhko,Blue,Featherweight
6/22/2019,Tonya Evinger,Lina Lansberg,Blue,Women's Strawweight
6/22/2019,Stevie Ray,Leonardo Santos,Blue,Lightweight
6/22/2019,Nick Hein,Frank Camacho,Blue,Heavyweight
6/22/2019,Bea Malecki,Duda Santana,Red,Women's Flyweight
6/22/2019,Darko Stosic,Devin Clark,Blue,Middleweight
6/8/2019,Joel Alvarez,Danilo Belluardo,Red,Bantamweight
6/8/2019,Rafael Dos Anjos,Kevin Lee,Red,Women's Flyweight
6/8/2019,Antonio Carlos Junior,Ian Heinisch,Blue,Lightweight
6/8/2019,Megan Anderson,Felicia Spencer,Blue,Bantamweight
6/8/2019,Vicente Luque,Derrick Krantz,Red,Heavyweight
6/8/2019,Charles Oliveira,Nik Lentz,Red,Women's Strawweight
6/8/2019,Davi Ramos,Austin Hubbard,Red,Bantamweight
6/8/2019,Aspen Ladd,Sijara Eubanks,Red,Women's Strawweight
6/8/2019,Desmond Green,Charles Jourdain,Red,Featherweight
6/8/2019,Danny Roberts,Michel Pereira,Blue,Women's Strawweight
6/8/2019,Michael Trizano,Grant Dawson,Blue,Middleweight
6/8/2019,Patrick Cummins,Ed Herman,Blue,Bantamweight
6/8/2019,Zak Cummings,Trevin Giles,Red,Women's Flyweight
6/1/2019,Julio Arce,Julian Erosa,Red,Light Heavyweight
6/1/2019,Rose Namajunas,Jessica Andrade,Blue,Light Heavyweight
6/1/2019,Jared Cannonier,Anderson Silva,Red,Featherweight
6/1/2019,Jose Aldo,Alexander Volkanovski,Blue,Lightweight
6/1/2019,Thiago Alves,Laureano Staropoli,Blue,Featherweight
6/1/2019,Irene Aldana,Bethe Correia,Red,Welterweight
6/1/2019,Rogerio Nogueira,Ryan Spann,Blue,Women's Bantamweight
6/1/2019,Thiago Moises,Kurt Holobaugh,Red,Lightweight
6/1/2019,Warlley Alves,Sergio Moraes,Red,Lightweight
6/1/2019,BJ Penn,Clay Guida,Blue,Women's Bantamweight
6/1/2019,Luana Carolina,Priscila Cachoeira,Red,Light Heavyweight
6/1/2019,Raoni Barcelos,Carlos Huachin,Red,Lightweight
5/18/2019,Talita Bernardo,Viviane Araujo,Blue,Welterweight
5/18/2019,Al Iaquinta,Donald Cerrone,Blue,Middleweight
5/18/2019,Derek Brunson,Elias Theodorou,Red,Women's Featherweight
5/18/2019,Cub Swanson,Shane Burgos,Blue,Welterweight
5/18/2019,Brad Katona,Merab Dvalishvili,Blue,Lightweight
5/18/2019,Walt Harris,Serghei Spivac,Red,Lightweight
5/18/2019,Marc-Andre Barriault,Andrew Sanchez,Blue,Women's Bantamweight
5/18/2019,Macy Chiasson,Sarah Moras,Red,Lightweight
5/18/2019,Aiemann Zahabi,Vince Morales,Blue,Welterweight
5/18/2019,Nordine Taleb,Kyle Prepolec,Red,Featherweight
5/18/2019,Kyle Nelson,Matt Sayles,Blue,Light Heavyweight
5/18/2019,Arjan Bhullar,Juan Adams,Red,Middleweight
5/18/2019,Mitch Gagnon,Cole Smith,Blue,Featherweight
5/11/2019,Jacare Souza,Jack Hermansson,Blue,Women's Strawweight
5/11/2019,Greg Hardy,Dmitrii Smoliakov,Red,Middleweight
5/11/2019,Alex Oliveira,Mike Perry,Blue,Featherweight
5/11/2019,Glover Teixeira,Ion Cutelaba,Red,Welterweight
5/11/2019,John Lineker,Cory Sandhagen,Blue,Women's Bantamweight
5/11/2019,Roosevelt Roberts,Thomas Gifford,Red,Light Heavyweight
5/11/2019,Ben Saunders,Takashi Sato,Blue,Lightweight
5/11/2019,Andrei Arlovski,Augusto Sakai,Blue,Welterweight
5/11/2019,Carla Esparza,Virna Jandiroba,Red,Lightweight
5/11/2019,Gilbert Burns,Mike Davis,Red,Women's Flyweight
5/11/2019,Jim Miller,Jason Gonzalez,Red,Bantamweight
5/11/2019,Angela Hill,Jodie Esquibel,Red,Women's Bantamweight
5/4/2019,Court McGee,Dhiego Lima,Blue,Lightweight
5/4/2019,Alistair Overeem,Aleksei Oleinik,Red,Middleweight
5/4/2019,Islam Makhachev,Arman Tsarukyan,Red,Featherweight
5/4/2019,Sergei Pavlovich,Marcelo Golm,Red,Bantamweight
5/4/2019,Roxanne Modafferi,Antonina Shevchenko,Red,Heavyweight
5/4/2019,Krzysztof Jotko,Alen Amedovski,Red,Middleweight
5/4/2019,Movsar Evloev,SeungWoo Choi,Red,Women's Bantamweight
5/4/2019,Sultan Aliev,Keita Nakamura,Red,Bantamweight
5/4/2019,Alexander Yakovlev,Alex Da Silva,Red,Welterweight
5/4/2019,Marcin Tybura,Shamil Abdurakhimov,Blue,Featherweight
5/4/2019,Gadzhimurad Antigulov,Michal Oleksiejczuk,Blue,Heavyweight
5/4/2019,Magomed Mustafaev,Rafael Fiziev,Red,Bantamweight
4/27/2019,Max Holloway,Dustin Poirier,Blue,Middleweight
4/27/2019,Kelvin Gastelum,Israel Adesanya,Blue,Heavyweight
4/27/2019,Eryk Anders,Khalil Rountree Jr.,Blue,Welterweight
4/27/2019,Alan Jouban,Dwight Grant,Blue,Light Heavyweight
4/27/2019,Ovince Saint Preux,Nikita Krylov,Blue,Bantamweight
4/27/2019,Jalin Turner,Matt Frevola,Blue,Lightweight
4/27/2019,Wilson Reis,Alexandre Pantoja,Blue,Welterweight
4/27/2019,Max Griffin,Zelim Imadaev,Red,Heavyweight
4/27/2019,Boston Salmon,Khalid Taha,Blue,Women's Strawweight
4/27/2019,Curtis Millender,Belal Muhammad,Blue,Lightweight
4/27/2019,Montel Jackson,Andre Soukhamthath,Red,Lightweight
4/27/2019,Lauren Mueller,Poliana Botelho,Blue,Women's Strawweight
4/27/2019,Brandon Davis,Randy Costa,Red,Welterweight
4/20/2019,Edson Barboza,Justin Gaethje,Blue,Heavyweight
4/20/2019,David Branch,Jack Hermansson,Blue,Lightweight
4/20/2019,Josh Emmett,Michael Johnson,Red,Heavyweight
4/20/2019,Karolina Kowalkiewicz,Michelle Waterson-Gomez,Blue,Women's Flyweight
4/20/2019,Kennedy Nzechukwu,Paul Craig,Blue,Middleweight
4/20/2019,Sodiq Yusuff,Sheymon Moraes,Red,Featherweight
4/20/2019,Marina Rodriguez,Jessica Aguilar,Red,Welterweight
4/20/2019,Ross Pearson,Desmond Green,Blue,Lightweight
4/20/2019,Enrique Barzola,Kevin Aguilar,Blue,Heavyweight
4/20/2019,Kevin Holland,Gerald Meerschaert,Red,Light Heavyweight
4/20/2019,Ray Borg,Casey Kenney,Blue,Lightweight
4/13/2019,Sabina Mazo,Maryna Moroz,Blue,Lightweight
4/13/2019,Alex Perez,Mark De La Rosa,Red,Middleweight
4/13/2019,Stephen Thompson,Anthony Pettis,Blue,Light Heavyweight
4/13/2019,Curtis Blaydes,Justin Willis,Red,Welterweight
4/13/2019,John Makdessi,Jesus Pinedo,Red,Light Heavyweight
4/13/2019,Jussier Formiga,Deiveson Figueiredo,Red,Lightweight
4/13/2019,Luis Pena,Steven Peterson,Red,Flyweight
4/13/2019,Maycee Barber,JJ Aldrich,Red,Welterweight
4/13/2019,Bryce Mitchell,Bobby Moffett,Red,Bantamweight
4/13/2019,Marlon Vera,Frankie Saenz,Red,Welterweight
4/13/2019,Alexis Davis,Jennifer Maia,Blue,Bantamweight
4/13/2019,Randa Markos,Angela Hill,Red,Women's Flyweight
4/13/2019,Ryan MacDonald,Chris Gutierrez,Blue,Bantamweight
3/30/2019,Eric Shelton,Jordan Espinosa,Blue,Lightweight
3/30/2019,Darren Till,Jorge Masvidal,Blue,Middleweight
3/30/2019,Leon Edwards,Gunnar Nelson,Red,Featherweight
3/30/2019,Volkan Oezdemir,Dominick Reyes,Blue,Women's Strawweight
3/30/2019,Nathaniel Wood,Jose Quinonez,Red,Light Heavyweight
3/30/2019,Danny Roberts,Claudio Silva,Blue,Featherweight
3/30/2019,Jack Marshman,John Phillips,Red,Women's Strawweight
3/30/2019,Arnold Allen,Jordan Rinaldi,Red,Lightweight
3/30/2019,Marc Diakiese,Joe Duffy,Red,Featherweight
3/30/2019,Nicolae Negumereanu,Saparbeg Safarov,Blue,Middleweight
3/30/2019,Danny Henry,Dan Ige,Blue,Bantamweight
3/30/2019,Molly McCann,Priscila Cachoeira,Red,Women's Flyweight
3/30/2019,Mike Grundy,Nad Narimani,Red,Bantamweight
3/23/2019,Derrick Lewis,Junior Dos Santos,Blue,Welterweight
3/23/2019,Elizeu Zaleski dos Santos,Curtis Millender,Red,Heavyweight
3/23/2019,Tim Means,Niko Price,Blue,Lightweight
3/23/2019,Blagoy Ivanov,Ben Rothwell,Red,Flyweight
3/23/2019,Beneil Dariush,Drew Dober,Red,Featherweight
3/23/2019,Tim Boetsch,Omari Akhmedov,Blue,Women's Flyweight
3/23/2019,Anthony Rocco Martin,Sergio Moraes,Red,Featherweight
3/23/2019,Marion Reneau,Yana Santos,Blue,Bantamweight
3/23/2019,Grant Dawson,Julian Erosa,Red,Women's Flyweight
3/23/2019,Maurice Greene,Jeff Hughes,Red,Women's Strawweight
3/23/2019,Louis Smolka,Matt Schnell,Blue,Bantamweight
3/23/2019,Alex Morono,Zak Ottow,Red,Flyweight
3/16/2019,Alex White,Dan Moret,Red,Welterweight
3/16/2019,Jon Jones,Anthony Smith,Red,Welterweight
3/16/2019,Tyron Woodley,Kamaru Usman,Blue,Light Heavyweight
3/16/2019,Robbie Lawler,Ben Askren,Blue,Bantamweight
3/16/2019,Tecia Torres,Zhang Weili,Blue,Welterweight
3/16/2019,Cody Garbrandt,Pedro Munhoz,Blue,Middleweight
3/16/2019,Jeremy Stephens,Zabit Magomedsharipov,Blue,Featherweight
3/16/2019,Misha Cirkunov,Johnny Walker,Blue,Lightweight
3/16/2019,Cody Stamann,Alejandro Perez,Red,Light Heavyweight
3/16/2019,Diego Sanchez,Mickey Gall,Red,Featherweight
3/16/2019,Edmen Shahbazyan,Charles Byrd,Red,Women's Flyweight
3/16/2019,Gina Mazany,Macy Chiasson,Blue,Featherweight
3/9/2019,Polyana Viana,Hannah Cifers,Blue,Heavyweight
3/9/2019,Jan Blachowicz,Thiago Santos,Blue,Welterweight
3/9/2019,Stefan Struve,Marcos Rogerio de Lima,Red,Welterweight
3/9/2019,Gian Villante,Michal Oleksiejczuk,Blue,Heavyweight
3/9/2019,Liz Carmouche,Lucie Pudilova,Red,Lightweight
3/9/2019,John Dodson,Petr Yan,Blue,Middleweight
3/9/2019,Magomed Ankalaev,Klidson Abreu,Red,Welterweight
3/9/2019,Dwight Grant,Carlo Pedersoli Jr.,Red,Women's Bantamweight
3/9/2019,Daniel Teymur,Chris Fishgold,Blue,Featherweight
3/9/2019,Veronica Hardy,Gillian Robertson,Blue,Heavyweight
3/9/2019,Damir Hadzovic,Marco Polo Reyes,Red,Bantamweight
3/9/2019,Michel Prazeres,Ismail Naurdiev,Blue,Welterweight
3/9/2019,Rustam Khabilov,Diego Ferreira,Blue,Lightweight
3/2/2019,Damir Ismagulov,Joel Alvarez,Red,Light Heavyweight
3/2/2019,Francis Ngannou,Cain Velasquez,Red,Welterweight
3/2/2019,James Vick,Paul Felder,Blue,Welterweight
3/2/2019,Cortney Casey,Cynthia Calvillo,Blue,Women's Strawweight
3/2/2019,Alex Caceres,Kron Gracie,Blue,Bantamweight
3/2/2019,Vicente Luque,Bryan Barberena,Red,Featherweight
3/2/2019,Andre Fili,Myles Jury,Red,Light Heavyweight
3/2/2019,Jimmie Rivera,Aljamain Sterling,Blue,Bantamweight
3/2/2019,Benito Lopez,Manny Bermudez,Blue,Welterweight
3/2/2019,Ashlee Evans-Smith,Andrea Lee,Blue,Middleweight
3/2/2019,Scott Holtzman,Nik Lentz,Blue,Women's Bantamweight
3/2/2019,Renan Barao,Luke Sanders,Blue,Women's Strawweight
2/23/2019,Aleksandra Albu,Emily Whitmire,Blue,Light Heavyweight
2/23/2019,Israel Adesanya,Anderson Silva,Red,Heavyweight
2/23/2019,Lando Vannata,Marcos Mariano,Red,Light Heavyweight
2/23/2019,Rani Yahya,Ricky Simon,Blue,Women's Flyweight
2/23/2019,Montana De La Rosa,Nadia Kassem,Red,Bantamweight
2/23/2019,Jimmy Crute,Sam Alvey,Red,Light Heavyweight
2/23/2019,Devonte Smith,Dong Hyun Ma,Red,Welterweight
2/23/2019,Shane Young,Austin Arnett,Red,Featherweight
2/23/2019,Kai Kara-France,Raulian Paiva,Red,Women's Flyweight
2/23/2019,Teruto Ishihara,Kyung Ho Kang,Blue,Lightweight
2/23/2019,Callan Potter,Jalin Turner,Blue,Welterweight
2/23/2019,Wulijiburen,Jonathan Martinez,Blue,Lightweight
2/23/2019,Raphael Assuncao,Marlon Moraes,Blue,Lightweight
2/17/2019,Jose Aldo,Renato Moicano,Red,Heavyweight
2/17/2019,Demian Maia,Lyman Good,Red,Lightweight
2/17/2019,Charles Oliveira,David Teymur,Red,Women's Strawweight
2/17/2019,Johnny Walker,Justin Ledet,Red,Featherweight
2/17/2019,Livinha Souza,Sarah Frota,Red,Welterweight
2/17/2019,Markus Perez,Anthony Hernandez,Red,Featherweight
2/17/2019,Mara Romero Borella,Taila Santos,Red,Bantamweight
2/17/2019,Thiago Alves,Max Griffin,Red,Bantamweight
2/17/2019,Junior Albini,Jairzinho Rozenstruik,Blue,Women's Flyweight
2/17/2019,Geraldo de Freitas,Felipe Colares,Red,Lightweight
2/17/2019,Ricardo Ramos,Said Nurmagomedov,Blue,Bantamweight
2/17/2019,Bibulatov Magomed,Rogerio Bontorin,Blue,Women's Strawweight
2/9/2019,Henry Cejudo,TJ Dillashaw,Red,Middleweight
2/9/2019,Greg Hardy,Allen Crowder,Blue,Lightweight
2/9/2019,Gregor Gillespie,Yancy Medeiros,Red,Bantamweight
2/9/2019,Joseph Benavidez,Dustin Ortiz,Red,Women's Flyweight
2/9/2019,Paige VanZant,Rachael Ostovich,Red,Light Heavyweight
2/9/2019,Glover Teixeira,Karl Roberson,Red,Lightweight
2/9/2019,Alexander Hernandez,Donald Cerrone,Blue,Featherweight
2/9/2019,Joanne Wood,Ariane Lipski,Red,Flyweight
2/9/2019,Alonzo Menifield,Vinicius Moreira,Red,Bantamweight
2/9/2019,Cory Sandhagen,Mario Bautista,Red,Lightweight
2/9/2019,Dennis Bermudez,Te Edwards,Red,Bantamweight
2/2/2019,Belal Muhammad,Geoff Neal,Blue,Bantamweight
2/2/2019,Kyle Stewart,Chance Rencountre,Blue,Featherweight
2/2/2019,Jon Jones,Alexander Gustafsson,Red,Welterweight
2/2/2019,Cristiane Justino,Amanda Nunes,Blue,Lightweight
2/2/2019,Carlos Condit,Michael Chiesa,Blue,Light Heavyweight
2/2/2019,Ilir Latifi,Corey Anderson,Blue,Women's Strawweight
2/2/2019,Chad Mendes,Alexander Volkanovski,Blue,Middleweight
2/2/2019,Cat Zingano,Megan Anderson,Blue,Women's Flyweight
2/2/2019,Douglas Silva de Andrade,Petr Yan,Blue,Welterweight
2/2/2019,BJ Penn,Ryan Hall,Blue,Heavyweight
2/2/2019,Nathaniel Wood,Andre Ewell,Red,Featherweight
2/2/2019,Uriah Hall,Bevon Lewis,Red,Bantamweight
2/2/2019,Curtis Millender,Siyar Bahadurzada,Red,Flyweight
1/19/2019,Brian Kelleher,Montel Jackson,Blue,Flyweight
1/19/2019,Kevin Lee,Al Iaquinta,Blue,Heavyweight
1/19/2019,Edson Barboza,Dan Hooker,Red,Lightweight
1/19/2019,Rob Font,Sergio Pettis,Red,Flyweight
1/19/2019,Jim Miller,Charles Oliveira,Blue,Women's Flyweight
1/19/2019,Zak Ottow,Dwight Grant,Red,Light Heavyweight
1/19/2019,Bobby Green,Drakkar Klose,Blue,Lightweight
1/19/2019,Jared Gordon,Joaquim Silva,Blue,Women's Flyweight
1/19/2019,Gerald Meerschaert,Jack Hermansson,Blue,Light Heavyweight
1/19/2019,Trevor Smith,Zak Cummings,Blue,Bantamweight
1/19/2019,Dan Ige,Jordan Griffin,Red,Lightweight
1/19/2019,Adam Milstead,Mike Rodriguez,Blue,Welterweight
1/19/2019,Chris de la Rocha,Juan Adams,Blue,Welterweight
12/29/2018,Max Holloway,Brian Ortega,Red,Light Heavyweight
12/29/2018,Valentina Shevchenko,Joanna Jedrzejczyk,Red,Women's Featherweight
12/29/2018,Alex Oliveira,Gunnar Nelson,Blue,Welterweight
12/29/2018,Hakeem Dawodu,Kyle Bochniak,Red,Light Heavyweight
12/29/2018,Jimi Manuwa,Thiago Santos,Blue,Featherweight
12/29/2018,Claudia Gadelha,Nina Nunes,Blue,Women's Featherweight
12/29/2018,Olivier Aubin-Mercier,Gilbert Burns,Blue,Bantamweight
12/29/2018,Katlyn Cerminara,Jessica Eye,Blue,Lightweight
12/29/2018,Elias Theodorou,Eryk Anders,Red,Bantamweight
12/29/2018,Brad Katona,Matthew Lopez,Red,Middleweight
12/29/2018,Chad Laprise,Dhiego Lima,Blue,Welterweight
12/29/2018,Diego Ferreira,Kyle Nelson,Red,Bantamweight
12/15/2018,Devin Clark,Aleksandar Rakic,Blue,Lightweight
12/15/2018,Junior Dos Santos,Tai Tuivasa,Red,Lightweight
12/15/2018,Mauricio Rua,Tyson Pedro,Red,Bantamweight
12/15/2018,Mark Hunt,Justin Willis,Blue,Lightweight
12/15/2018,Jake Matthews,Anthony Rocco Martin,Blue,Welterweight
12/15/2018,Suman Mokhtarian,Sodiq Yusuff,Blue,Lightweight
12/15/2018,Jimmy Crute,Paul Craig,Red,Lightweight
12/15/2018,Yushin Okami,Aleksei Kunchenko,Blue,Middleweight
12/15/2018,Wilson Reis,Ben Nguyen,Red,Middleweight
12/15/2018,Keita Nakamura,Salim Touahri,Red,Featherweight
12/15/2018,Elias Garcia,Kai Kara-France,Blue,Light Heavyweight
12/15/2018,Mizuto Hirota,Christos Giagos,Blue,Heavyweight
12/8/2018,Alex Gorgees,Damir Ismagulov,Blue,Featherweight
12/8/2018,Rafael Dos Anjos,Kamaru Usman,Blue,Women's Flyweight
12/8/2018,Juan Espino,Justin Frazier,Red,Welterweight
12/8/2018,Pannie Kianzad,Macy Chiasson,Blue,Featherweight
12/8/2018,Pedro Munhoz,Bryan Caraway,Red,Light Heavyweight
12/8/2018,Darren Stewart,Edmen Shahbazyan,Blue,Women's Strawweight
12/8/2018,Ji Yeon Kim,Antonina Shevchenko,Blue,Lightweight
12/8/2018,Ricky Glenn,Kevin Aguilar,Blue,Women's Flyweight
12/8/2018,Joseph Benavidez,Alex Perez,Red,Middleweight
12/8/2018,Maurice Greene,Michel Batista,Red,Bantamweight
12/8/2018,Julija Stoliarenko,Leah Letson,Blue,Welterweight
12/8/2018,Roosevelt Roberts,Darrell Horcher,Red,Lightweight
12/8/2018,Tim Means,Ricky Rainey,Red,Light Heavyweight
12/1/2018,Raoni Barcelos,Chris Gutierrez,Red,Heavyweight
12/1/2018,Curtis Blaydes,Francis Ngannou,Blue,Light Heavyweight
12/1/2018,Alistair Overeem,Sergei Pavlovich,Red,Heavyweight
12/1/2018,Song Yadong,Vince Morales,Red,Welterweight
12/1/2018,Li Jingliang,David Zawada,Red,Featherweight
12/1/2018,Song Kenan,Alex Morono,Blue,Light Heavyweight
12/1/2018,Wu Yanan,Lauren Mueller,Red,Welterweight
12/1/2018,Hu Yaozong,Rashad Coulter,Blue,Flyweight
12/1/2018,Zhang Weili,Jessica Aguilar,Red,Welterweight
12/1/2018,Pingyuan Liu,Martin Day,Red,Flyweight
12/1/2018,Yan Xiaonan,Syuri Kondo,Red,Lightweight
12/1/2018,Kevin Holland,John Phillips,Red,Lightweight
11/30/2018,Sumudaerji,Louis Smolka,Blue,Welterweight
11/30/2018,Neil Magny,Santiago Ponzinibbio,Blue,Heavyweight
11/30/2018,Ricardo Lamas,Darren Elkins,Red,Women's Featherweight
11/30/2018,Khalil Rountree Jr.,Johnny Walker,Blue,Bantamweight
11/30/2018,Cezar Ferreira,Ian Heinisch,Blue,Middleweight
11/30/2018,Guido Cannetti,Marlon Vera,Blue,Women's Flyweight
11/30/2018,Cynthia Calvillo,Poliana Botelho,Red,Featherweight
11/30/2018,Michel Prazeres,Bartosz Fabinski,Red,Flyweight
11/30/2018,Alexandre Pantoja,Yuta Sasaki,Red,Heavyweight
11/30/2018,Humberto Bandenay,Austin Arnett,Blue,Women's Featherweight
11/30/2018,Laureano Staropoli,Hector Aldana,Red,Lightweight
11/30/2018,Devin Powell,Jesus Pinedo,Blue,Welterweight
11/30/2018,Nad Narimani,Anderson Dos Santos,Red,Bantamweight
11/24/2018,Chan Sung Jung,Yair Rodriguez,Blue,Heavyweight
11/24/2018,Donald Cerrone,Mike Perry,Red,Heavyweight
11/24/2018,Raquel Pennington,Germaine de Randamie,Blue,Bantamweight
11/24/2018,Beneil Dariush,Thiago Moises,Red,Welterweight
11/24/2018,Maycee Barber,Hannah Cifers,Red,Welterweight
11/24/2018,Michael Trizano,Luis Pena,Red,Women's Flyweight
11/24/2018,Ashley Yoder,Amanda Cooper,Red,Light Heavyweight
11/24/2018,Davi Ramos,John Gunther,Red,Women's Strawweight
11/24/2018,Devonte Smith,Julian Erosa,Red,Bantamweight
11/24/2018,Joseph Morales,Eric Shelton,Blue,Women's Strawweight
11/24/2018,Mark De La Rosa,Joby Sanchez,Red,Middleweight
11/24/2018,Daniel Cormier,Derrick Lewis,Red,Bantamweight
11/17/2018,Chris Weidman,Jacare Souza,Blue,Welterweight
11/17/2018,David Branch,Jared Cannonier,Blue,Featherweight
11/17/2018,Karl Roberson,Jack Marshman,Red,Light Heavyweight
11/17/2018,Derek Brunson,Israel Adesanya,Blue,Middleweight
11/17/2018,Jason Knight,Jordan Rinaldi,Blue,Bantamweight
11/17/2018,Sijara Eubanks,Roxanne Modafferi,Red,Women's Strawweight
